키워드,언론사,기사명,날짜,URL
이뉴스투데이,"최대호 안양시장, 2021 코로나 위기관리 역량 강화 대상 수상",2021.07.01.,http://www.enewstoday.co.kr/news/articleView.html?idxno=1492589,최대호 안양시장 백신
Queen,"최대호 안양시장, 2021 코로나 위기관리 역량 강화 대상",2021.07.05.,http://www.queen.co.kr/news/articleView.html?idxno=363439,최대호 안양시장 백신
아주경제,"최대호 안양시장 ""코로나19 종식 유일한 대안은 백신 예방접종""",2021.05.30.,http://www.ajunews.com/view/20210530095408794,최대호 안양시장 백신
SK브로드밴드,"[B tv abc뉴스]최대호 안양시장, 청년층 코로나 검사 당부",2021.07.08.,http://ch1.skbroadband.com/content/view?parent_no=24&content_no=60&p_no=126032,최대호 안양시장 백신
NSP통신,"최대호 안양시장, 민선7기 3년 ‘위기를 기회로’…“시민 안전·행복만 보며...",2021.06.30.,http://www.nspna.com/news/?mode=view&newsid=511628,최대호 안양시장 백신
브릿지경제,안양시 최대호 시장 제9회 대한민국 미래경영대상 수상,2021.07.05.,http://www.viva100.com/main/view.php?key=20210705010000983,최대호 안양시장 백신
이뉴스투데이,"최대호 안양시장, 2021 코로나 위기관리 역량 강화 대상 수상",2021.07.01.,http://www.enewstoday.co.kr/news/articleView.html?idxno=1492589,최대호 안양시장 백신
Queen,"최대호 안양시장, 2021 코로나 위기관리 역량 강화 대상",2021.07.05.,http://www.queen.co.kr/news/articleView.html?idxno=363439,최대호 안양시장 백신
아시아투데이,"안양시, 백신접종 모범도시로 평가 받아..최대호 시장 집잔면역 형성될 때까지...",2021.05.26.,https://www.asiatoday.co.kr/view.php?key=20210526010013836,최대호 안양시장 백신
헤럴드경제,최대호 안양시장 “공직자의 힘은 위기에 발휘된다”,2021.07.15.,http://news.heraldcorp.com/view.php?ud=20210715001062,최대호 안양시장 백신
경기도민일보,"최대호 안양시장, 대한민국 미래경영대상 수상",2021.07.06.,http://www.kgdm.co.kr/news/articleView.html?idxno=774674,최대호 안양시장 백신
팍스경제TV,"최대호 안양시장, 2021 코로나 위기관리 역량 강화 대상 영애",2021.07.04.,http://www.paxetv.com/news/articleView.html?idxno=121147,최대호 안양시장 백신
경인매일,"최대호 안양시장, 제9회 대한민국 미래경영대상 수상. 5일 전수식",2021.07.05.,http://www.kmaeil.com/news/articleView.html?idxno=290752,최대호 안양시장 백신
중부일보,"""코로나19 대응 빛났다""…최대호 안양시장, '2021 코로나 위기관리 공모대회'...",2021.07.01.,http://www.joongboo.com/news/articleView.html?idxno=363492857,최대호 안양시장 백신
신아일보,최대호 안양시장 ‘코로나 위기관리 역량 강화 대상’ 수상,2021.07.04.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1431695,최대호 안양시장 백신
